logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano;year
rua do futuro;493;apto 0404 edf senhor do bonfim;378165,34;Gracas;Recife;PE;1971;540,0;131,4;0,03942;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-09;Bom;Apartamento;302532,27;25879;-8.040721;-34.900542;2024;2024
rua do futuro;493;apto 0501 edf senhor do bonfim;330000,00;Gracas;Recife;PE;1971;540,0;139,4;0,04182;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-29;Bom;Apartamento;110310,53;25879;-8.040721;-34.900542;2024;2024
rua paulino gomes de souza;50;apto 202 torre 1;700000,00;Gracas;Recife;PE;2010;1530,0;159,13;0,01462;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-27;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2024;2024
rua paulino gomes de souza;50;apto 202 torre 1;508901,20;Gracas;Recife;PE;2010;1530,0;159,13;0,01462;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-17;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2024;2024
rua paulino gomes de souza;50;apto 1302 torre 1;815000,00;Gracas;Recife;PE;2010;1530,0;159,13;0,01462;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-02;Bom;Apartamento;185000,00;49646;-8.040978;-34.900298;2024;2024
rua paulino gomes de souza;50;apto 1602 torre 1;750076,00;Gracas;Recife;PE;2010;1530,0;159,13;0,01462;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-01;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2024;2024
rua paulino gomes de souza;50;apto 1602 torre 1;750076,00;Gracas;Recife;PE;2010;1530,0;159,13;0,01462;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-20;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2024;2024
rua paulino gomes de souza;50;apto 1602 torre 1;750076,00;Gracas;Recife;PE;2010;1530,0;159,13;0,01462;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-27;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2024;2024
rua paulino gomes de souza;50;apto 1602 torre 1;750076,00;Gracas;Recife;PE;2010;1530,0;159,13;0,01462;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-01;Bom;Apartamento;0,00;49646;-8.040978;-34.900298;2024;2024
rua paulino gomes de souza;50;apto 1702 torre 2;710932,91;Gracas;Recife;PE;2010;1530,0;159,13;0,01462;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-15;Bom;Apartamento;534781,56;49646;-8.040978;-34.900298;2024;2024
prc marcelino champagnat;106;;2300000,00;Graças;Recife;PE;1966;360,2;400,27;1,0;Médio;Casa;RESIDENCIAL;2024-10-30;Bom;Casa;0,00;66664;-8.041306;-34.900669;2024;2024
prc marcelino champagnat;136;apto 1401 edf village gurgel;1300000,00;Gracas;Recife;PE;1999;850,2;282,55;0,05992;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-11;Bom;Apartamento;0,00;66664;-8.041582;-34.900885;2024;2024
av rui barbosa;1104;;70000000,00;Graças;Recife;PE;2004;29587,42;17392,35;1,0;Médio;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2024-07-25;Bom;Edificação Especial;0,00;59595;-8.042713;-34.901614;2024;2024
rua xavier marques;275;apto 402 edf saint antoine;640000,00;Gracas;Recife;PE;2008;1472,6;164,18;0,02631;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-01;Bom;Apartamento;0,00;65471;-8.039318;-34.902196;2024;2024
rua xavier marques;275;apto 601 edf saint antoine;645000,00;Gracas;Recife;PE;2008;1472,6;164,18;0,02631;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-19;Bom;Apartamento;0,00;65471;-8.039318;-34.902196;2024;2024
rua xavier marques;275;apto 701 edf saint antoine;800000,00;Gracas;Recife;PE;2008;1472,6;164,18;0,02631;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-07;Bom;Apartamento;616000,00;65471;-8.039318;-34.902196;2024;2024
rua xavier marques;275;apto 1701 edf saint antoine;855000,00;Gracas;Recife;PE;2008;1472,6;164,18;0,02631;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-25;Bom;Apartamento;208925,70;65471;-8.039318;-34.902196;2024;2024
rua xavier marques;275;apto 802 edf saint antoine;650000,00;Gracas;Recife;PE;2008;1472,6;164,18;0,02631;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-21;Bom;Apartamento;0,00;65471;-8.039318;-34.902196;2024;2024
rua xavier marques;221;apto 1301 edf porto seguro;490000,00;Gracas;Recife;PE;2005;741,46;122,59;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-26;Bom;Apartamento;0,00;65471;-8.039924;-34.901787;2024;2024
rua xavier marques;221;apto 1602 edf porto seguro;560000,00;Gracas;Recife;PE;2005;741,46;122,59;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-06;Bom;Apartamento;440000,00;65471;-8.039924;-34.901787;2024;2024
rua xavier marques;165;apto 0201 edf jose guilherme serpa;580000,00;Gracas;Recife;PE;2003;845,87;106,29;0,02036;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-22;Bom;Apartamento;100000,00;65471;-8.039713;-34.901288;2024;2024
rua do futuro;375;apto 103 edf pau brasil;245000,00;Gracas;Recife;PE;2016;654,24;67,5;0,04137;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-14;Bom;Apartamento;0,00;25879;-8.041509;-34.899818;2024;2024
rua do futuro;375;apto 301 edf pau brasil;275000,00;Gracas;Recife;PE;2016;654,24;68,47;0,04196;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-05;Bom;Apartamento;97000,00;25879;-8.041509;-34.899818;2024;2024
rua do futuro;321;apto 1002 edf renan;431955,24;Gracas;Recife;PE;1986;749,76;143,59;0,04207;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-20;Bom;Apartamento;0,00;25879;-8.041828;-34.899538;2024;2024
rua do futuro;305;apto 0802 edf banzo;515000,00;Gracas;Recife;PE;1976;962,0;130,0;0,03333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-10;Bom;Apartamento;0,00;25879;-8.042;-34.899412;2024;2024
rua do futuro;305;apto 0902 edf banzo;490000,00;Gracas;Recife;PE;1976;962,0;130,0;0,03333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-16;Bom;Apartamento;0,00;25879;-8.042;-34.899412;2024;2024
rua do futuro;305;apto 1501 edf banzo;525000,00;Gracas;Recife;PE;1976;962,0;130,0;0,03333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-04;Bom;Apartamento;400000,00;25879;-8.042;-34.899412;2024;2024
rua do futuro;255;apto 0102 edf escaler;290779,80;Gracas;Recife;PE;1980;481,6;108,5;0,08333;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-04;Bom;Apartamento;0,00;25879;-8.042289;-34.899138;2024;2024
rua do futuro;239;;608000,00;Gracas;Recife;PE;1989;172,5;165,99;1,0;Médio;Loja <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-10-09;Bom;Loja;0,00;25879;-8.042369;-34.898957;2024;2024
rua abelardo;90;apto 0504 edf maria guilhermina;260000,00;Gracas;Recife;PE;1982;845,75;111,47;0,04166;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-07;Bom;Apartamento;0,00;256;-8.04218;-34.899726;2024;2024
rua abelardo;106;apto 0601 edf carla;396000,00;Gracas;Recife;PE;1979;551,0;133,48;0,08333;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-28;Bom;Apartamento;300000,00;256;-8.04205;-34.899814;2024;2024
rua abelardo;160;apto 2 bloco a;200000,00;Gracas;Recife;PE;1965;810,0;69,0;0,06666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-12-06;Bom;Apartamento;0,00;256;-8.041584;-34.900135;2024;2024
rua abelardo;160;apto 0201 bloco a;190000,00;Gracas;Recife;PE;1965;810,0;69,0;0,06666;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-10-18;Bom;Apartamento;0,00;256;-8.041584;-34.900135;2024;2024
rua do futuro;123;apto 1001 edf mykonos;588709,42;Gracas;Recife;PE;1973;1122,27;234,72;0,03397;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-05;Bom;Apartamento;0,00;25879;-8.043349;-34.898698;2024;2024
rua do futuro;123;apto 1001 edf mykonos;588709,42;Gracas;Recife;PE;1973;1122,27;234,72;0,03397;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-12;Bom;Apartamento;0,00;25879;-8.043349;-34.898698;2024;2024
rua do futuro;123;apto 1401 edf mykonos;455000,00;Gracas;Recife;PE;1973;1122,27;401,61;0,05813;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-27;Bom;Apartamento;0,00;25879;-8.043349;-34.898698;2024;2024
rua do futuro;77;apto 0401 edf acropole;727348,10;Gracas;Recife;PE;1977;1084,2;337,33;0,08333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-01;Bom;Apartamento;210310,97;25879;-8.043708;-34.898548;2024;2024
rua alberto paiva;347;apto 104 edf fernando teixeira basto;550000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-03;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 104 edf fernando teixeira basto;550000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-27;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 104 edf fernando teixeira basto;550000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-19;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 802 edf fernando teixeira basto;880000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-11;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 1604 edf fernando teixeira basto;630000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-14;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 804 edf fernando teixeira basto;600000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-29;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 101 edf fernando teixeira basto;658000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-13;Bom;Apartamento;482412,78;1791;;;2024;2024
rua alberto paiva;347;apto 203 edf fernando teixeira basto;770000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-19;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 1003 edf fernando teixeira basto;893302,51;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-16;Bom;Apartamento;690700,87;1791;;;2024;2024
rua alberto paiva;347;apto 501 edf fernando teixeira basto;620000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-03;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 501 edf fernando teixeira basto;620000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-26;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 801 edf fernando teixeira basto;630000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-03;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 801 edf fernando teixeira basto;630000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-26;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 1104 edf fernando teixeira basto;630000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-04;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 1104 edf fernando teixeira basto;630000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-26;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 902 edf fernando teixeira basto;800000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-29;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 902 edf fernando teixeira basto;800000,00;Gracas;Recife;PE;2023;2010,47;150,65;0,01626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-23;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 1201 edf fernando teixeira basto;620000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-08;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 1404 edf fernando teixeira basto;620000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-08;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 1601 edf fernando teixeira basto;630000,00;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-08;Bom;Apartamento;0,00;1791;;;2024;2024
rua alberto paiva;347;apto 1101 edf fernando teixeira basto;622478,01;Gracas;Recife;PE;2023;2010,47;107,12;0,01189;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-08;Bom;Apartamento;0,00;1791;;;2024;2024
rua antonio novais;250;apto 1103 edf agra garden;331197,22;Gracas;Recife;PE;2010;836,0;82,31;0,03332;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-17;Bom;Apartamento;240000,00;6017;-8.042895;-34.90076;2024;2024
rua paulino gomes de souza;145;apto 0201 edf samsara;1200000,00;Gracas;Recife;PE;2000;1070,0;358,12;0,04762;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-26;Bom;Apartamento;0,00;49646;-8.041937;-34.900326;2024;2024
rua doze de outubro;140;apto 0402 bloco b;351933,02;Gracas;Recife;PE;1974;2280,0;142,29;0,0215;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-06-25;Bom;Apartamento;145000,00;20389;-8.043153;-34.899825;2024;2024
rua doze de outubro;140;apto 0503 bloco b;430000,00;Gracas;Recife;PE;1982;2280,0;133,4;0,02016;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-03;Bom;Apartamento;290000,00;20389;-8.043153;-34.899825;2024;2024
rua souza de andrade;55;apto 0101 bloco c;355000,00;Gracas;Recife;PE;1979;2110,0;149,44;0,02137;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-08;Bom;Apartamento;151000,00;56227;-8.042933;-34.900131;2024;2024
rua souza de andrade;55;apto 0402 bloco c;382572,02;Gracas;Recife;PE;1979;2110,0;149,44;0,02137;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-02;Bom;Apartamento;0,00;56227;-8.042933;-34.900131;2024;2024
rua souza de andrade;55;apto 0104 bloco c;355951,89;Graças;Recife;PE;1979;2110,0;140,74;0,02012;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-04-25;Bom;Apartamento;0,00;56227;-8.042933;-34.900131;2024;2024
rua esmeraldino bandeira;395;apto 201 edf príncipe eduardo;379314,57;Gracas;Recife;PE;2000;780,93;116,95;0,03571;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-17;Bom;Apartamento;0,00;22624;-8.044172;-34.898996;2024;2024
rua esmeraldino bandeira;395;apto 0402 edf príncipe eduardo;440000,00;Gracas;Recife;PE;2000;780,93;116,95;0,03571;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-15;Bom;Apartamento;224300,00;22624;-8.044172;-34.898996;2024;2024
rua esmeraldino bandeira;395;apto 0802 edf príncipe eduardo;392943,31;Gracas;Recife;PE;2000;780,93;116,95;0,03571;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-23;Bom;Apartamento;0,00;22624;-8.044172;-34.898996;2024;2024
rua esmeraldino bandeira;375;apto 0401 edf guzo;530000,00;Gracas;Recife;PE;1994;1264,5;144,26;0,02112;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-25;Bom;Apartamento;0,00;22624;-8.044374;-34.899048;2024;2024
rua esmeraldino bandeira;375;apto 0401 edf guzo;494323,00;Gracas;Recife;PE;1994;1264,5;144,26;0,02112;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-21;Bom;Apartamento;380000,00;22624;-8.044374;-34.899048;2024;2024
rua adalberto camargo;58;apto 0403 edf plátano;360000,00;Gracas;Recife;PE;1985;1541,8;123,35;0,02272;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-27;Bom;Apartamento;0,00;612;-8.044375;-34.899464;2024;2024
rua do futuro;17;apto 0102 edf príncipe de bragança;700000,00;Gracas;Recife;PE;1980;1442,9;206,97;0,02822;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-29;Bom;Apartamento;0,00;25879;-8.044212;-34.89848;2024;2024
rua amelia;352;apto 0502 edf santa margarida;450001,01;Gracas;Recife;PE;1975;1575,0;176,75;0,025;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-03-13;Bom;Apartamento;0,00;73237;-8.044712;-34.898431;2024;2024
rua amelia;352;apto 0802 edf santa margarida;450000,00;Gracas;Recife;PE;1975;1575,0;176,75;0,025;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-13;Bom;Apartamento;360000,00;73237;-8.044712;-34.898431;2024;2024
rua alberto paiva;173;apto 031d conj resid vidal de negreiros;288433,78;Graças;Recife;PE;1959;2420,0;137,0;0,04166;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-11-19;Regular;Apartamento;0,00;1791;-8.043602;-34.900765;2024;2024
rua alberto paiva;173;apto 011d conj resid vidal de negreiros;250000,00;Graças;Recife;PE;1959;2420,0;137,0;0,04166;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-07-03;Regular;Apartamento;0,00;1791;-8.043602;-34.900765;2024;2024
rua alberto paiva;173;apto 011a conj resid vidal de negreiros;164000,00;Gracas;Recife;PE;1959;2420,0;137,0;0,04167;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2024-09-06;Bom;Apartamento;0,00;1791;-8.043602;-34.900765;2024;2024
rua adalberto camargo;47;apto 0401 edf don perignon;810898,48;Gracas;Recife;PE;1986;1080,0;287,43;0,05777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-01-11;Bom;Apartamento;0,00;612;-8.044493;-34.89988;2024;2024
rua adalberto camargo;47;apto 1501 edf don perignon;865111,65;Gracas;Recife;PE;1986;1080,0;287,43;0,05777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-08;Bom;Apartamento;0,00;612;-8.044493;-34.89988;2024;2024
rua antonio novais;51;apto 1001 edf cariama;500000,00;Gracas;Recife;PE;1989;1521,0;149,33;0,01787;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-04;Bom;Apartamento;400000,00;6017;-8.044689;-34.90053;2024;2024
rua antonio novais;51;apto 1002 edf cariama;453000,00;Gracas;Recife;PE;1989;1521,0;149,33;0,01787;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-02;Bom;Apartamento;337500,00;6017;-8.044689;-34.90053;2024;2024
rua antonio novais;51;apto 0404 edf cariama;432454,72;Gracas;Recife;PE;1989;1521,0;149,33;0,01787;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-16;Bom;Apartamento;0,00;6017;-8.044689;-34.90053;2024;2024
rua sergio magalhaes;65;apto 2801 edf itaquá village;2160906,16;Gracas;Recife;PE;2000;1553,7;579,57;0,04557;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-16;Bom;Apartamento;0,00;54747;-8.044435;-34.901215;2024;2024
rua sergio magalhaes;65;apto 2801 edf itaquá village;2160906,16;Gracas;Recife;PE;2000;1553,7;579,57;0,04557;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-13;Bom;Apartamento;0,00;54747;-8.044435;-34.901215;2024;2024
rua sergio magalhaes;65;apto 1801 edf itaquá village;823275,69;Gracas;Recife;PE;2000;1553,7;213,68;0,0168;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-06;Bom;Apartamento;498726,82;54747;-8.044435;-34.901215;2024;2024
rua sergio magalhaes;65;apto 2401 edf itaquá village;855139,14;Gracas;Recife;PE;2000;1553,7;214,31;0,01685;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-12;Bom;Apartamento;225188,79;54747;-8.044435;-34.901215;2024;2024
rua sergio magalhaes;65;apto 1101 edf itaquá village;900000,00;Gracas;Recife;PE;2000;1553,7;213,68;0,0168;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-24;Bom;Apartamento;0,00;54747;-8.044435;-34.901215;2024;2024
av rui barbosa;1541;;2600000,00;Jaqueira;Recife;PE;1990;1184,6;765,6;1,0;Médio;Instituição Hospitalar;COMERCIAL COM LIXO ORGANICO;2024-10-11;Bom;Hospital;0,00;59595;-8.040164;-34.904237;2024;2024
av rui barbosa;1523;;3390000,00;Jaqueira;Recife;PE;1960;1617,0;1011,12;1,0;Médio;Casa;COMERCIAL COM LIXO ORGANICO;2024-10-11;Bom;Casa;0,00;59595;-8.040335;-34.904164;2024;2024
rua leonardo bezerra cavalcanti;59;apto 0702 edf residências da jaqueira;2405000,00;Jaqueira;Recife;PE;1992;6016,1;532,23;0,025;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-18;Bom;Apartamento;0,00;38598;;;2024;2024
rua leonardo bezerra cavalcanti;59;apto 1402 edf residências da jaqueira;2300000,00;Jaqueira;Recife;PE;1992;6016,1;532,23;0,025;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-05;Bom;Apartamento;0,00;38598;;;2024;2024
rua leonardo bezerra cavalcanti;59;apto 0701 edf residências da jaqueira;2000000,00;Jaqueira;Recife;PE;1992;6016,1;532,23;0,025;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-02-27;Bom;Apartamento;0,00;38598;;;2024;2024
av rui barbosa;965;;18698314,00;Gracas;Recife;PE;1997;4683,47;4194,16;1,0;Superior;Loja <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-11-22;Bom;Loja;0,00;59595;-8.044753;-34.902554;2024;2024
av norte miguel arraes de alencar;2303;loja 0006 edf sao pedro;33500,00;Espinheiro;Recife;PE;1969;592,0;79,75;0,05688;Simples;Loja > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-09-13;Bom;Loja;0,00;46540;-8.039074;-34.891472;2024;2024
av joao de barros;1664;apto 0105 edf joao de barros;300000,00;Espinheiro;Recife;PE;1982;1080,0;93,0;0,0274;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-12-06;Bom;Apartamento;0,00;33405;-8.039962;-34.891768;2024;2024
av joao de barros;1664;apto 0106 edf joao de barros;175000,00;Espinheiro;Recife;PE;1972;1080,0;81,0;0,02386;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-09;Bom;Apartamento;0,00;33405;-8.039962;-34.891768;2024;2024
av joao de barros;1690;;17240000,00;Espinheiro;Recife;PE;2002;7048,65;2840,0;1,0;Superior;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2024-01-18;Bom;Edificação Especial;0,00;33405;-8.039646;-34.891407;2024;2024
av joao de barros;1750;loja 0009 galeria são josé;36000,00;Espinheiro;Recife;PE;1966;1512,0;45,52;0,01275;Simples;Loja > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2024-07-03;Bom;Loja;0,00;33405;-8.039349;-34.89187;2024;2024
av joao de barros;1750;apto 0104 galeria são josé;151000,00;Espinheiro;Recife;PE;1966;1512,0;43,69;0,01224;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-02;Bom;Apartamento;81869,48;33405;-8.039349;-34.89187;2024;2024
av joao de barros;1812;sala 0201 edf lobrás;239000,00;Espinheiro;Recife;PE;1969;1440,0;91,77;0,0214;Médio;Sala <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2024-05-13;Bom;Sala;0,00;33405;-8.038967;-34.89182;2024;2024
rua affonso neves baptista;223;apto 301 edf estação espinheiro;300000,00;Espinheiro;Recife;PE;2007;720,0;76,85;0,03975;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-08-06;Bom;Apartamento;134079,12;1007;-8.039632;-34.890247;2024;2024
rua affonso neves baptista;201;apto 0702 edf mariana;357000,00;Espinheiro;Recife;PE;1990;693,06;103,85;0,03871;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-09-04;Bom;Apartamento;285600,00;1007;-8.039803;-34.890357;2024;2024
rua affonso neves baptista;175;apto 0303 edf urbano;289000,00;Espinheiro;Recife;PE;1982;750,48;117,95;0,0424;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-11-22;Bom;Apartamento;189000,00;1007;-8.039962;-34.890485;2024;2024
rua affonso neves baptista;175;apto 0604 edf urbano;285992,52;Espinheiro;Recife;PE;1982;750,48;117,95;0,0424;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-05-29;Bom;Apartamento;171846,00;1007;-8.039962;-34.890485;2024;2024
rua gomes pacheco;513;apto 0902 edf chalupa;290150,12;Espinheiro;Recife;PE;1981;1134,0;195,3;0,03597;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-07-03;Bom;Apartamento;0,00;27006;-8.040133;-34.889706;2024;2024
rua gomes pacheco;513;apto 0901 edf chalupa;487242,32;Espinheiro;Recife;PE;1981;1134,0;195,3;0,03596;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-04;Bom;Apartamento;270000,00;27006;-8.040133;-34.889706;2024;2024
rua gomes pacheco;513;apto 0901 edf chalupa;487242,32;Espinheiro;Recife;PE;1981;1134,0;195,3;0,03596;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2024-10-07;Bom;Apartamento;270000,00;27006;-8.040133;-34.889706;2024;2024
