logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano;year
rua caio pereira;375;apto 803 edf luar do rosarinho;505000,00;Encruzilhada;Recife;PE;2007;798,91;132,01;0,02698;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;0,00;13269;-8.034996;-34.896187;2025;2025
rua caio pereira;375;apto 302 edf luar do rosarinho;398109,72;Encruzilhada;Recife;PE;2007;798,91;118,64;0,02518;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-12;Bom;Apartamento;0,00;13269;-8.034996;-34.896187;2025;2025
rua caio pereira;800;apto 1201 edf sainte juliana;790000,00;Encruzilhada;Recife;PE;2017;1295,39;145,68;0,01586;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-14;Bom;Apartamento;0,00;13269;;;2025;2025
rua caio pereira;800;apto 1501 edf sainte juliana;780000,00;Encruzilhada;Recife;PE;2017;1295,39;145,68;0,01586;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;0,00;13269;;;2025;2025
rua caio pereira;800;apto 1602 edf sainte juliana;840000,00;Encruzilhada;Recife;PE;2017;1295,39;145,8;0,01589;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-14;Bom;Apartamento;565600,32;13269;;;2025;2025
rua caio pereira;334;apto 202 edf essenza rosarinho;1000000,00;Encruzilhada;Recife;PE;2011;1737,63;183,6;0,01923;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-14;Bom;Apartamento;0,00;13269;-8.035095;-34.896937;2025;2025
rua doutor jose maria;578;apto 0102 edf praia de ceres;595739,42;Encruzilhada;Recife;PE;2002;861,0;184,77;0,03333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;0,00;36196;-8.035868;-34.89625;2025;2025
rua doutor jose maria;658;apto 1701 edf casa rosada;600000,00;Encruzilhada;Recife;PE;2010;3090,5;244,73;0,01401;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-09;Bom;Apartamento;0,00;36196;-8.035419;-34.897024;2025;2025
rua andre reboucas;106;apto 302 edf bellagio residence;230000,00;Rosarinho;Recife;PE;2015;610,36;59,74;0,02165;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-16;Bom;Apartamento;0,00;4928;-8.032817;-34.897594;2025;2025
rua engenheiro sampaio;68;apto 404 splendid rosarinho;300000,00;Rosarinho;Recife;PE;2014;2202,75;59,93;0,00727;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-23;Bom;Apartamento;0,00;53627;-8.033695;-34.897214;2025;2025
rua engenheiro sampaio;68;apto 105 splendid rosarinho;415000,00;Rosarinho;Recife;PE;2014;2202,75;99,82;0,01211;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-24;Bom;Apartamento;288000,00;53627;-8.033695;-34.897214;2025;2025
rua engenheiro sampaio;68;apto 303 splendid rosarinho;77377,67;Rosarinho;Recife;PE;2014;2202,75;59,93;0,00727;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-23;Bom;Apartamento;0,00;53627;-8.033695;-34.897214;2025;2025
rua eng sampaio;110;apto 1002 edf villa aguinaldo jurema;761207,97;Rosarinho;Recife;PE;2016;1084,52;180,0;0,025;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-20;Bom;Apartamento;0,00;53627;;;2025;2025
rua andre reboucas;45;apto 502 edf david becker;1150000,00;Rosarinho;Recife;PE;2013;2610,0;207,27;0,01314;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-23;Bom;Apartamento;0,00;4928;-8.033397;-34.896962;2025;2025
rua andre reboucas;45;apto 502 edf david becker;1150000,00;Rosarinho;Recife;PE;2013;2610,0;207,27;0,01314;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-19;Bom;Apartamento;0,00;4928;-8.033397;-34.896962;2025;2025
rua andre reboucas;45;apto 2702 edf david becker;1498000,00;Rosarinho;Recife;PE;2013;2610,0;207,27;0,01314;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-06;Bom;Apartamento;445000,00;4928;-8.033397;-34.896962;2025;2025
rua engenheiro sampaio;59;apto 1601 edf gran parc premium-bloco b;860000,00;Rosarinho;Recife;PE;2015;2961,24;151,19;0,00735;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-20;Bom;Apartamento;530000,00;53627;-8.0341;-34.897511;2025;2025
av santos dumont;815;apto 2502 edf pedra do sitio das roseiras;640000,00;Rosarinho;Recife;PE;2008;1020,0;148,26;0,01999;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-19;Bom;Apartamento;434000,00;53996;-8.034253;-34.897062;2025;2025
av santos dumont;815;apto 1202 edf pedra do sitio das roseiras;725000,00;Rosarinho;Recife;PE;2008;1020,0;148,26;0,01999;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-23;Bom;Apartamento;0,00;53996;-8.034253;-34.897062;2025;2025
av santos dumont;815;apto 2501 edf pedra do sitio das roseiras;650000,00;Rosarinho;Recife;PE;2008;1020,0;148,26;0,01999;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-27;Bom;Apartamento;400000,00;53996;-8.034253;-34.897062;2025;2025
rua caio pereira;275;apto 0202 edf artemis;608000,00;Rosarinho;Recife;PE;1999;1075,2;162,45;0,02173;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-31;Bom;Apartamento;242500,00;13269;-8.034534;-34.8972;2025;2025
rua caio pereira;275;apto 1002 edf artemis;610000,00;Rosarinho;Recife;PE;1999;1075,2;162,45;0,02173;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-09;Bom;Apartamento;0,00;13269;-8.034534;-34.8972;2025;2025
rua caio pereira;175;apto 1402 edf maria esther;1000000,00;Rosarinho;Recife;PE;2009;1050,63;189,82;0,03333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-10;Bom;Apartamento;0,00;13269;-8.034401;-34.898153;2025;2025
av santos dumont;725;apto 2702 edf desb dirceu borges;1280000,00;Rosarinho;Recife;PE;2008;1918,49;200,45;0,01785;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-22;Bom;Apartamento;780000,00;53996;-8.034973;-34.897451;2025;2025
av santos dumont;725;apto 302 edf desb dirceu borges;1000000,00;Rosarinho;Recife;PE;2008;1918,49;200,45;0,01785;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-10;Bom;Apartamento;241165,25;53996;-8.034973;-34.897451;2025;2025
rua doutor jose maria;792;apto 1104 edf parque da jaqueira home service;302733,34;Rosarinho;Recife;PE;2011;1129,36;74,88;0,01114;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-28;Bom;Apartamento;0,00;36196;-8.035164;-34.898152;2025;2025
rua regueira costa;287;apto 2002 edf saint guilherme;960000,00;Rosarinho;Recife;PE;2013;1166,23;165,25;0,02001;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-26;Bom;Apartamento;740000,00;57029;-8.032697;-34.898533;2025;2025
rua regueira costa;287;apto 2401 edf saint guilherme;723406,43;Rosarinho;Recife;PE;2013;1166,23;165,25;0,02001;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-24;Bom;Apartamento;443000,00;57029;-8.032697;-34.898533;2025;2025
rua regueira costa;265;apto 1901 edf. quinta das orquídeas;356000,00;Rosarinho;Recife;PE;2021;1639,99;74,7;0,01006;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-21;Bom;Apartamento;224000,00;57029;-8.032985;-34.898666;2025;2025
rua engenheiro sampaio;255;apto 0903 edf débora;376193,89;Rosarinho;Recife;PE;2003;1022,4;101,43;0,01716;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-29;Bom;Apartamento;245000,00;53627;-8.033781;-34.899086;2025;2025
rua caio pereira;75;apto 601 edf abelardo carneiro leão;800000,00;Rosarinho;Recife;PE;2017;1030,98;181,32;0,03231;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-04;Bom;Apartamento;0,00;13269;;;2025;2025
rua general abreu e lima;144;apto 1901 edf mirante;1620000,00;Rosarinho;Recife;PE;2012;2210,0;237,22;0,01562;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;0,00;388;-8.034044;-34.89935;2025;2025
rua general abreu e lima;144;apto 2802 edf mirante;1700000,00;Rosarinho;Recife;PE;2012;2210,0;237,22;0,01562;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-20;Bom;Apartamento;0,00;388;-8.034044;-34.89935;2025;2025
av norte miguel arraes de alencar;3533;apto 0301 bloco p3;370000,00;Tamarineira;Recife;PE;1984;16216,63;106,13;0,00583;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-11;Bom;Apartamento;220000,00;46540;-8.031186;-34.899559;2025;2025
rua general abreu e lima;233;apto 1301 edf morada ilha verde;1700000,00;Tamarineira;Recife;PE;1997;4876,49;405,46;0,03846;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-18;Bom;Apartamento;0,00;388;-8.033159;-34.899861;2025;2025
rua general abreu e lima;65;apto 1801 edf quinta das oliveiras;762962,51;Tamarineira;Recife;PE;2004;1068,0;192,86;0,02658;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-20;Bom;Apartamento;0,00;388;-8.03449;-34.900195;2025;2025
rua general abreu e lima;65;apto 1001 edf quinta das oliveiras;727884,89;Tamarineira;Recife;PE;2004;1068,0;192,86;0,02658;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-01;Bom;Apartamento;0,00;388;-8.03449;-34.900195;2025;2025
rua doutor jose maria;1135;apto 701 edf la vie garden;850000,00;Tamarineira;Recife;PE;2004;957,77;216,47;0,04347;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-16;Bom;Apartamento;0,00;36196;-8.035099;-34.901315;2025;2025
av conselheiro rosa e silva;1930;apto 101 edf golden jaqueira home service;280183,71;Tamarineira;Recife;PE;2024;1644,09;65,72;0,01419;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-11;Bom;Apartamento;0,00;59382;-8.035235;-34.901863;2025;2025
av conselheiro rosa e silva;1930;apto 101 edf golden jaqueira home service;280183,71;Tamarineira;Recife;PE;2024;1644,09;65,72;0,01419;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-11;Bom;Apartamento;0,00;59382;-8.035235;-34.901863;2025;2025
av conselheiro rosa e silva;1930;apto 103 edf golden jaqueira home service;284632,63;Tamarineira;Recife;PE;2024;1644,09;66,87;0,01443;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-26;Bom;Apartamento;0,00;59382;-8.035235;-34.901863;2025;2025
av conselheiro rosa e silva;1930;apto 303 edf golden jaqueira home service;288001,54;Tamarineira;Recife;PE;2024;1644,09;66,87;0,01443;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-25;Bom;Apartamento;0,00;59382;-8.035235;-34.901863;2025;2025
av conselheiro rosa e silva;1930;apto 802 edf golden jaqueira home service;333000,00;Tamarineira;Recife;PE;2024;1644,09;66,87;0,01443;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-24;Bom;Apartamento;200000,00;59382;-8.035235;-34.901863;2025;2025
av conselheiro rosa e silva;1930;apto 805 edf golden jaqueira home service;330000,00;Tamarineira;Recife;PE;2024;1644,09;65,72;0,01418;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-26;Bom;Apartamento;0,00;59382;-8.035235;-34.901863;2025;2025
rua ricardo hardman;55;apto 1301 edf rita de cássia - bloco a;2200000,00;Tamarineira;Recife;PE;2017;7011,16;282,1;0,01108;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-30;Bom;Apartamento;0,00;57444;-8.036339;-34.901258;2025;2025
rua ricardo hardman;55;apto 1301 edf rita de cássia - bloco a;2200000,00;Tamarineira;Recife;PE;2017;7011,16;282,1;0,01108;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-13;Bom;Apartamento;0,00;57444;-8.036339;-34.901258;2025;2025
rua doutor jose maria;931;apto 0101 edf tacumã;420000,00;Tamarineira;Recife;PE;1988;480,0;152,33;0,08333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-23;Bom;Apartamento;0,00;36196;;;2025;2025
rua coronel uriel sergio cardim;71;apto 1301 edf. privilege jaqueira;800000,00;Tamarineira;Recife;PE;2018;1771,16;113,3;0,01812;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-26;Bom;Apartamento;0,00;62421;;;2025;2025
rua coronel uriel sergio cardim;71;apto 1002 edf. privilege jaqueira;700000,00;Tamarineira;Recife;PE;2018;1771,16;113,3;0,01812;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-21;Bom;Apartamento;0,00;62421;;;2025;2025
rua coronel uriel sergio cardim;71;apto 101 edf. privilege jaqueira;386523,94;Tamarineira;Recife;PE;2018;1771,16;100,51;0,01683;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-30;Bom;Apartamento;0,00;62421;;;2025;2025
av conselheiro rosa e silva;2075;apto 1202 edf dafna;600000,00;Tamarineira;Recife;PE;1999;884,52;190,85;0,03333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-22;Bom;Apartamento;0,00;59382;-8.0344;-34.903027;2025;2025
rua simao mendes;200;apto 601 edf saint elisee;2600000,00;Tamarineira;Recife;PE;2007;3496,0;307,2;0,01515;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-13;Bom;Apartamento;0,00;55670;-8.035144;-34.90395;2025;2025
rua doutor jose maria;517;apto 0302 edf três marias;630000,00;Encruzilhada;Recife;PE;1994;1284,8;226,47;0,03333;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;0,00;36196;-8.036417;-34.896037;2025;2025
rua doutor jose maria;485;apto 0602 edf vila velha colonial;447927,73;Encruzilhada;Recife;PE;1998;905,18;140,46;0,02941;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-26;Bom;Apartamento;250000,00;36196;-8.036494;-34.895721;2025;2025
rua gomes de matos junior;75;apto 202 edf quinta do algarve;980000,00;Encruzilhada;Recife;PE;2008;1492,22;197,24;0,02265;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-09;Bom;Apartamento;0,00;26980;-8.037054;-34.896105;2025;2025
rua teles júnior;80;apto 0502 edf conde de luxemburgo;584308,15;Encruzilhada;Recife;PE;1982;1139,56;230,71;0,07142;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-28;Bom;Apartamento;0,00;60461;-8.037443;-34.896321;2025;2025
rua general artur oscar;30;apto 505 edf studio rosarinho prince;450000,00;Encruzilhada;Recife;PE;2006;1733,33;97,16;0,00915;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-13;Bom;Apartamento;0,00;8494;-8.036256;-34.896484;2025;2025
rua teles junior;230;apto 1701 edf saint victor;960000,00;Encruzilhada;Recife;PE;2007;962,0;169,56;0,025;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-10;Bom;Apartamento;0,00;60461;-8.036981;-34.897544;2025;2025
av santos dumont;530;apto 1902 edf praia de imbituba;690000,00;Encruzilhada;Recife;PE;2005;2008,04;140,76;0,01172;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-05;Bom;Apartamento;0,00;53996;-8.036702;-34.897418;2025;2025
av santos dumont;576;apto 0303 edf ana carolina;315000,00;Encruzilhada;Recife;PE;1984;1080,3;99,2;0,04166;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-09;Bom;Apartamento;0,00;53996;-8.036317;-34.897352;2025;2025
av santos dumont;576;apto 0302 edf ana carolina;345000,00;Encruzilhada;Recife;PE;1984;1080,3;99,2;0,04166;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-18;Bom;Apartamento;0,00;53996;-8.036317;-34.897352;2025;2025
av santos dumont;616;loja 0007 edf galeria d bel;200000,00;Encruzilhada;Recife;PE;1997;784,0;30,87;0,06334;Médio;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-04-10;Bom;Loja;0,00;53996;-8.035918;-34.897436;2025;2025
rua teles junior;217;apto 0102 edf juncos;700000,00;Aflitos;Recife;PE;1986;1287,56;223,57;0,04053;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-25;Bom;Apartamento;0,00;60461;-8.037469;-34.897611;2025;2025
rua teles junior;217;apto 0501 edf juncos;800000,00;Aflitos;Recife;PE;1986;1287,56;200,74;0,03639;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-26;Bom;Apartamento;550000,00;60461;-8.037469;-34.897611;2025;2025
rua teles junior;105;apto 0101 edf saint bernard;755000,00;Aflitos;Recife;PE;2000;1566,97;202,31;0,025;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-13;Bom;Apartamento;0,00;60461;-8.037914;-34.896594;2025;2025
rua teles júnior;65;apto 0701 edf praia de indaiatuba;750000,00;Aflitos;Recife;PE;2004;2265,11;195,43;0,01607;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-16;Bom;Apartamento;600000,00;60461;-8.03798;-34.896366;2025;2025
rua teles junior;65;apto 0601 edf praia de indaiatuba;800000,00;Aflitos;Recife;PE;2004;2265,11;195,43;0,01607;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-11;Bom;Apartamento;50000,00;60461;-8.03798;-34.896366;2025;2025
rua teles junior;33;apto 1001 edf pedro lima;619936,68;Aflitos;Recife;PE;1987;1384,5;215,21;0,03472;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-24;Bom;Apartamento;0,00;60461;-8.038124;-34.896104;2025;2025
rua teles junior;33;apto 0601 edf pedro lima;605518,04;Aflitos;Recife;PE;1987;1384,5;215,21;0,03472;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-03;Bom;Apartamento;0,00;60461;-8.038124;-34.896104;2025;2025
rua carneiro vilela;486;apto 0102 edf oiteiro;500000,00;Aflitos;Recife;PE;1980;1617,72;165,22;0,03333;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-15;Bom;Apartamento;400000,00;15270;-8.038485;-34.89631;2025;2025
rua carneiro vilela;510;apto 902 edf residencias do espinheiro;728500,83;Aflitos;Recife;PE;2007;871,53;209,6;0,04166;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-23;Bom;Apartamento;450000,00;15270;-8.038412;-34.896535;2025;2025
rua carneiro vilela;510;apto 402 edf residencias do espinheiro;707383,20;Aflitos;Recife;PE;2007;871,53;209,6;0,04166;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-15;Bom;Apartamento;450000,00;15270;-8.038412;-34.896535;2025;2025
rua carneiro vilela;534;;1976000,00;Aflitos;Recife;PE;1973;987,98;259,55;1,0;Simples;Casa;RESIDENCIAL;2025-03-21;Bom;Casa;0,00;15270;-8.038302;-34.896796;2025;2025
rua carneiro vilela;578;apto 0203 edf moet e chandon;330000,00;Aflitos;Recife;PE;1983;1839,99;101,18;0,01531;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-16;Bom;Apartamento;0,00;15270;-8.038159;-34.897056;2025;2025
rua desembargador martins pereira;81;apto 702 edf. sainte bruna;878400,00;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-10;Bom;Apartamento;0,00;43400;;;2025;2025
rua desembargador martins pereira;81;apto 901 edf. sainte bruna;835870,81;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-01;Bom;Apartamento;0,00;43400;;;2025;2025
rua desembargador martins pereira;81;apto 101 edf. sainte bruna;797441,19;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;0,00;43400;;;2025;2025
rua desembargador martins pereira;81;apto 602 edf. sainte bruna;821247,33;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;0,00;43400;;;2025;2025
rua desembargador martins pereira;81;apto 1101 edf. sainte bruna;855000,00;Rosarinho;Recife;PE;2023;954,1;170,39;0,02941;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-21;Bom;Apartamento;674400,00;43400;;;2025;2025
rua caio pereira;30;apto 702 edf saint romain;1370000,00;Rosarinho;Recife;PE;2008;1914,25;249,11;0,021;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-10;Bom;Apartamento;900000,00;13269;-8.034572;-34.899613;2025;2025
rua caio pereira;30;apto 1202 edf saint romain;1380000,00;Rosarinho;Recife;PE;2008;1914,25;249,11;0,021;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-18;Bom;Apartamento;580000,00;13269;-8.034572;-34.899613;2025;2025
rua regueira costa;75;apto 0601 edf van garden;850000,00;Rosarinho;Recife;PE;2003;1111,52;183,7;0,03125;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;550000,00;57029;-8.034796;-34.898693;2025;2025
rua regueira costa;75;apto 0302 edf van garden;800000,00;Rosarinho;Recife;PE;2003;1111,52;183,7;0,03125;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-21;Bom;Apartamento;0,00;57029;-8.034796;-34.898693;2025;2025
rua regueira costa;75;apto 0302 edf van garden;800000,00;Rosarinho;Recife;PE;2003;1111,52;183,7;0,03125;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-21;Bom;Apartamento;0,00;57029;-8.034796;-34.898693;2025;2025
rua doutor jose maria;866;apto 0902 edf henrique v;418408,49;Rosarinho;Recife;PE;2000;938,0;121,25;0,02219;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;292000,00;36196;-8.035069;-34.898845;2025;2025
rua doutor jose maria;900;apto 202 torre b - country;850000,00;Rosarinho;Recife;PE;2010;2400,0;171,14;0,01;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-21;Bom;Apartamento;587631,18;36196;-8.034982;-34.899327;2025;2025
rua doutor jose maria;900;apto 2301 torre a - jaqueira;850000,00;Rosarinho;Recife;PE;2010;2400,0;171,14;0,01;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-15;Bom;Apartamento;0,00;36196;-8.034982;-34.899327;2025;2025
rua carneiro vilela;685;;780000,00;Aflitos;Recife;PE;1955;288,0;199,09;1,0;Simples;Casa;RESIDENCIAL;2025-04-10;Bom;Casa;0,00;15270;-8.038078;-34.898136;2025;2025
rua manuel de carvalho;307;apto 102 edf praca das cerejeiras;310000,00;Aflitos;Recife;PE;2014;1108,0;78,67;0,02396;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-19;Bom;Apartamento;0,00;41564;-8.039399;-34.896209;2025;2025
rua manuel de carvalho;267;apto 0702 edf porto gdansk;555000,00;Aflitos;Recife;PE;1993;1418,8;163,15;0,02291;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-26;Bom;Apartamento;432000,00;41564;-8.039818;-34.896291;2025;2025
rua manuel de carvalho;129;;1501456,90;Aflitos;Recife;PE;1939;624,0;339,48;1,0;Simples;Casa;RESIDENCIAL;2025-03-24;Bom;Casa;0,00;41564;-8.041185;-34.895561;2025;2025
rua angustura;195;apto 104 edf cap saint tropez;481000,00;Aflitos;Recife;PE;2007;1419,84;110,15;0,0223;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-27;Bom;Apartamento;350000,00;5134;-8.041343;-34.896191;2025;2025
av conselheiro rosa e silva;1144;apto 0102 edf são lucas;385000,00;Aflitos;Recife;PE;1978;1203,4;152,52;0,02589;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-13;Bom;Apartamento;205000,00;59382;-8.041141;-34.897963;2025;2025
av conselheiro rosa e silva;1144;apto 0102 edf são lucas;91111,11;Aflitos;Recife;PE;1978;1203,4;152,52;0,02589;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;0,00;59382;-8.041141;-34.897963;2025;2025
av conselheiro rosa e silva;1206;sala 307 empres casa grande rosa e silva;545000,00;Aflitos;Recife;PE;2017;3044,88;116,72;0,00955;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-02-06;Bom;Sala;0,00;59382;-8.040859;-34.898136;2025;2025
av conselheiro rosa e silva;1206;sala 711 empres casa grande rosa e silva;590000,00;Aflitos;Recife;PE;2017;3044,88;165,72;0,01355;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-05-15;Bom;Sala;0,00;59382;-8.040859;-34.898136;2025;2025
av conselheiro rosa e silva;1206;sala 711 empres casa grande rosa e silva;590000,00;Aflitos;Recife;PE;2017;3044,88;165,72;0,01355;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-04-02;Bom;Sala;0,00;59382;-8.040859;-34.898136;2025;2025
av conselheiro rosa e silva;1206;sala 512 empres casa grande rosa e silva;500000,00;Aflitos;Recife;PE;2017;3044,88;114,33;0,00935;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2025-02-24;Bom;Sala;0,00;59382;-8.040859;-34.898136;2025;2025
av conselheiro rosa e silva;1206;sala 712 empres casa grande rosa e silva;500000,00;Aflitos;Recife;PE;2017;3044,88;114,33;0,00935;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-05-15;Bom;Sala;0,00;59382;-8.040859;-34.898136;2025;2025
av conselheiro rosa e silva;1206;sala 712 empres casa grande rosa e silva;500000,00;Aflitos;Recife;PE;2017;3044,88;114,33;0,00935;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-04-02;Bom;Sala;0,00;59382;-8.040859;-34.898136;2025;2025
av conselheiro rosa e silva;1340;apto 901 edf maison premiere;2611176,46;Aflitos;Recife;PE;2023;1252,02;470,84;0,1;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-14;Bom;Apartamento;0,00;59382;;;2025;2025
av conselheiro rosa e silva;1340;apto 901 edf maison premiere;2611176,46;Aflitos;Recife;PE;2023;1252,02;470,84;0,1;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-14;Bom;Apartamento;0,00;59382;;;2025;2025
av conselheiro rosa e silva;1340;apto 901 edf maison premiere;3000000,00;Aflitos;Recife;PE;2023;1252,02;470,84;0,1;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-16;Bom;Apartamento;0,00;59382;;;2025;2025
